Country,Newspaper,Title,Sentiment,Date,Num_tokens,Positive_count,Negative_count
Algeria,Ech-Chorouk El Yaoumi (French),Un aéroport français -touché par la foudre- annule tous ses vols,-0.014534883720930232,31/12/2023,344,6,11
Algeria,Ech-Chorouk El Yaoumi (French),Le président Tebboune échange les vœux avec son homologue français,0.008695652173913044,31/12/2023,115,1,0
Algeria,Ech-Chorouk El Yaoumi (French),"Darmanin annonce que la France n'acceptera plus de nouveaux ""imams détachés"" à partir du 1ᵉʳ janvier",0.0113314447592068,30/12/2023,353,7,3
Algeria,Ech-Chorouk El Yaoumi (French),France: Une association Anti-corruption perd son agrément,-0.0027247956403269754,27/12/2023,367,9,10
Algeria,Ech-Chorouk El Yaoumi (French),"En France, ""les soutiens inconditionnels des criminels de guerre israéliens se protègent entre eux""!",-0.03917910447761194,23/12/2023,536,5,26
Algeria,Ech-Chorouk El Yaoumi (French),Les derniers militaires français ont quitté le Niger,0.0058309037900874635,23/12/2023,343,5,3
Algeria,Ech-Chorouk El Yaoumi (French),France: 39 députés demandent la levée de l'immunité parlementaire de Meyer Habib,-0.02586206896551724,22/12/2023,232,3,9
Algeria,Ech-Chorouk El Yaoumi (French),Un député franco-israélien appelle au meurtre des civils à Gaza,-0.020050125313283207,21/12/2023,399,5,13
Algeria,Ech-Chorouk El Yaoumi (French),France: changement à la tête de la DGSE,0.004901960784313725,20/12/2023,204,2,1
Algeria,Ech-Chorouk El Yaoumi (French),France: Le ministre de la santé Aurélien Rousseau démissionne après l'adoption de la loi immigration,0.02416918429003021,20/12/2023,331,14,6
Algeria,Ech-Chorouk El Yaoumi (French),Le président du CNDH reçoit l'ambassadeur de France en Algérie,0.0877742946708464,19/12/2023,319,28,0
Algeria,Ech-Chorouk El Yaoumi (French),"Des ambassadeurs français ""regrettent la position de Paris dans le conflit israélo-palestinien""",-0.005076142131979695,13/12/2023,394,5,7
Algeria,Ech-Chorouk El Yaoumi (French),France / Loi immigration: Darmanin a proposé sa démission à Macron qui l'a refusée,-0.038348082595870206,12/12/2023,339,5,18
Algeria,Ech-Chorouk El Yaoumi (French),"Bombardements à Gaza : Une députée française dénonce le ""suivisme"" de la France vis-à-vis des États-Unis",-0.0048484848484848485,07/12/2023,825,20,24
Algeria,Ech-Chorouk El Yaoumi (French),La France gèle les avoirs de Yahya Sinouar,-0.028112449799196786,05/12/2023,249,2,9
Algeria,Ech-Chorouk El Yaoumi (French),Le Burkina Faso suspend la diffusion du journal français Le Monde,-0.021739130434782608,03/12/2023,368,4,12
Algeria,Ech-Chorouk El Yaoumi (French),U17: l'Allemagne remporte la Coupe du monde en battant la France en finale,0.00468384074941452,02/12/2023,427,10,8
Algeria,Ech-Chorouk El Yaoumi (French),France: مa mosquée de Romans sur Isère appelle les musulmans à la plus grande prudence,0.0,01/12/2023,281,10,10
Algeria,Ech-Chorouk El Yaoumi (French),France: Darmanin propose la dissolution de trois groupuscules d'ultra-droite,-0.011811023622047244,29/11/2023,254,7,10
Algeria,Ech-Chorouk El Yaoumi (French),Alerte à la bombe à France 3 en plein direct…,-0.010869565217391304,29/11/2023,184,3,5
Algeria,Ech-Chorouk El Yaoumi (French),France: Restitution de 2 millions de documents à l'Algérie,0.028455284552845527,28/11/2023,246,10,3
Algeria,Ech-Chorouk El Yaoumi (French),"Le RN veut opposer ""la France rurale"" à la ""France des Mohamed, des Mouloud et des Rachid""",-0.03787878787878788,28/11/2023,264,2,12
Algeria,Ech-Chorouk El Yaoumi (French),L'ancien ministre français de l'Intérieur Gérard Collomb est mort,-0.003787878787878788,26/11/2023,264,9,10
Algeria,Ech-Chorouk El Yaoumi (French),"L'humoriste français qui a traité ""Netanyahu de sorte de Nazi"" averti!",0.017064846416382253,23/11/2023,293,10,5
Algeria,Ech-Chorouk El Yaoumi (French),Vers l'ouverture d'une filiale d'une banque algérienne en France,0.018691588785046728,16/11/2023,321,10,4
Algeria,Ech-Chorouk El Yaoumi (French),"""Vos cercueils ou vos valises""! Les fidèles d'une mosquée en France menacés de mort",-0.02142857142857143,15/11/2023,420,9,18
Algeria,Ech-Chorouk El Yaoumi (French),Emmanuel Macron appelle à un cessez-le-feu à Gaza,0.05896805896805897,09/11/2023,407,28,4
Algeria,Ech-Chorouk El Yaoumi (French),"Sonelgaz examine avec le français ""Sediver"" l'état des projets communs",0.06527415143603134,09/11/2023,383,28,3
Algeria,Ech-Chorouk El Yaoumi (French),"Immigration: le Sénat français durcit les conditions du ""regroupement familial""",0.007317073170731708,07/11/2023,410,9,6
Algeria,Ech-Chorouk El Yaoumi (French),Des milliers de vols supprimés en France début 2024. Voici pourquoi,-0.003115264797507788,05/11/2023,321,5,6
Algeria,Ech-Chorouk El Yaoumi (French),"Le président Tebboune reçoit ""un message d'amitié et d'estime"" de son homologue français",0.028708133971291867,05/11/2023,209,7,1
Algeria,Ech-Chorouk El Yaoumi (French),Le président Tebboune a reçu le ministre français de l'Intérieur,-0.011363636363636364,05/11/2023,88,0,1
Algeria,Ech-Chorouk El Yaoumi (French),"La star du MMA ""Khabib"" exprime sa sympathie à Atal et fustige la France",-0.020689655172413793,26/10/2023,145,4,7
Algeria,Ech-Chorouk El Yaoumi (French),"Le Parti Socialiste critique ""Macron"" pour son soutien inconditionnel à Israël",-0.022535211267605635,22/10/2023,355,6,14
Algeria,Ech-Chorouk El Yaoumi (French),Le Maroc nomme une ancienne journaliste au poste d'ambassadrice en France,0.01968503937007874,19/10/2023,254,8,3
Algeria,Ech-Chorouk El Yaoumi (French),Le président Tebboune reçoit un message de son homologue français (VIDEO),0.011111111111111112,18/10/2023,90,1,0
Algeria,Ech-Chorouk El Yaoumi (French),"""Il ne sont pas plus cons que des Maghrébins"".. propos racistes d'un technicien français",-0.0215633423180593,10/10/2023,371,2,10
Algeria,Ech-Chorouk El Yaoumi (French),La France défavorable à la suspension de l'aide à la Palestine,0.0,10/10/2023,331,10,10
Algeria,Ech-Chorouk El Yaoumi (French),L'Algérie participe à la 45e édition du Salon mondial du tourisme à Paris,0.03345724907063197,04/10/2023,269,10,1
Algeria,Ech-Chorouk El Yaoumi (French),La France infestée par les Punaises de lit,0.0,29/09/2023,293,10,10
Algeria,Ech-Chorouk El Yaoumi (French),Le Maroc renoncerait au français à bord de ses avions,0.0,28/09/2023,338,7,7
Algeria,Ech-Chorouk El Yaoumi (French),Allemagne: Un Français refuse d'obtempérer et renverse deux policiers,-0.06028368794326241,27/09/2023,282,4,21
Algeria,Ech-Chorouk El Yaoumi (French),"L'Algérie et la France entretiennent une relation d'une ""exceptionnelle densité""",0.024305555555555556,27/09/2023,288,9,2
Algeria,Ech-Chorouk El Yaoumi (French),"JO de Paris: pas de hijab pour les athlètes françaises, l'ONU dénonce des pratiques discriminatoires…",0.01717557251908397,26/09/2023,524,21,12
Algeria,Ech-Chorouk El Yaoumi (French),Un proche de Mohamed VI diffame Macron!,-0.010683760683760684,26/09/2023,468,5,10
Algeria,Ech-Chorouk El Yaoumi (French),La France décide du retrait de l'ambassadeur et des forces armées au Niger d'ici la fin de l'année,0.005076142131979695,25/09/2023,197,4,3
Algeria,Ech-Chorouk El Yaoumi (French),Le Niger interdit son espace aérien à tous les avions français,-0.023255813953488372,24/09/2023,301,2,9
Algeria,Ech-Chorouk El Yaoumi (French),Le roi Mohammed VI aurait refusé l'invitation à dîner de Macron,0.0,22/09/2023,233,6,6
